"subjectid","activity"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"SITTING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"LAYING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_DOWNSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
5,"WALKING_UPSTAIRS"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"STANDING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"SITTING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_DOWNSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
6,"WALKING_UPSTAIRS"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"STANDING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"SITTING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"LAYING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_DOWNSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
7,"WALKING_UPSTAIRS"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
